film,country,lat,long
Westfront 1918: Vier von der Infanterie , Germany,48.1351253,11.5819805
Kamarádské manzelství , Czech Republic,50.0755381,14.4378005
Street of Chance , USA,34.0837186,-118.3209528
Menschen am Sonntag , Germany,52.438122,13.1794645
Love in the Rough , USA,33.9242907,-117.5708628
The Bad Man , USA,35.01099110000001,-115.4733551
Good News , USA,34.0160487,-118.4037798
A Man from Wyoming , USA,34.1155076,-118.7561452
City Girl , USA,34.05179,-118.4125106
Talonpoikaismarssi 7.VII. 1930 , Finland,60.16985569999999,24.9383791
Glimpses of South Australia , Australia,-34.3142878,139.8547266
Men Without Women , USA,32.715738,-117.1610838
Hans in allen Gassen , Germany,52.4969692,13.2918859
El último de los Vargas , USA,34.05179,-118.4125106
Folkloristische landelijke feesten ingericht te Laken en Luik ter gelegenheid van het Belgisch eeuwfeest , Belgium,50.8771683,4.3545087
With Byrd at the South Pole , Antarctica,-90,0
Bride of the Regiment , USA,34.1519315,-118.3365354
Glimpses of South Australia , Australia,-34.96,138.676
El Dios del mar , USA,34.0837186,-118.3209528
Les dernier cloutiers , Belgium,49.8635093,4.8853198
Mot ukjent land ,Antarctica,-82.862752,135
Way Out West , USA,34.8963194,-107.5823086
Spurs , USA,36.6060444,-118.0628654
Der blaue Engel , Germany,52.52000659999999,13.404954
Ty Cobb and Grantland Rice Talk Things Over , USA,33.4734978,-82.0105148
The Arizona Kid , USA,37.2982022,-113.0263005
Way Out West , USA,34.1533395,-118.7616764
Hans in allen Gassen , France,43.7101728,7.261953200000001
Ingagi , USA,34.0522342,-118.2436849
The Big Trail , USA,37.0965278,-113.5684164
Charming Ceylon , Sri Lanka,6.9270786,79.861243
Japan in Cherry Blossom Time , Japan,35.4437078,139.6380256
Windjammer , UK,51.79241,-0.210988
Nos maîtres les domestiques , UK,51.455612,-0.31888
Terrors , UK,50.8197675,-1.0879769
L'âge d'or , Spain,42.3202451,3.3149708
Plukovník Svec , Ukraine,48.6208,22.287883
Across the World with Mr. And Mrs. Martin Johnson ,Democratic Republic Of Congo,-4.038333,21.758664
With Byrd at the South Pole , USA,34.0522342,-118.2436849
What a Widow! , USA,34.0902669,-118.3463724
The March of Time , USA,34.0160487,-118.4037798
Her Man , USA,34.0239976,-118.3923867
Feet First , USA,34.0522342,-118.2436849
The Golf Specialist , USA,40.8509333,-73.9701381
Glimpses of South Australia , Australia,-34.902883,138.701748
The Night Porter , UK,51.5357438,-0.0891975
Little Accident , USA,34.13811680000001,-118.3533783
The Big Trail , USA,32.9583761,-115.0841386
Un village moderne ,Northern France,50.2871336,2.7812246
Los hijos del destino ,Mexico,23.634501,-102.552784
Alias French Gertie , USA,34.3916641,-118.542586
Dumbbells in Ermine , USA,34.1519315,-118.3365354
Only the Brave , USA,34.0837186,-118.3209528
The Comeback , USA,34.13811680000001,-118.3533783
Another Fine Mess , USA,34.0326409,-118.319475
Alfama , Portugal,38.70916580000001,-9.133139500000002
Groote geschiedkundige optocht - Antwerpen door de eeuwen heen , Belgium,51.2194475,4.4024643
Alfama , Portugal,38.7090304,-9.132680299999999
The House of the Arrow , UK,51.455612,-0.31888
Honey , USA,34.0837186,-118.3209528
Billy the Kid , USA,34.993277,-108.080739
Wide Open , USA,34.1519315,-118.3365354
Glimpses of South Australia , Australia,-35.5753024,138.5962997
The Big Trail , USA,32.6926512,-114.6276916
The Royal Family of Broadway , USA,40.7568434,-73.9244921
Danger Lights , USA,41.8781136,-87.6297982
The Big Trail , USA,37.1759519,-113.3372201
Sangue mineiro , Brazil,-19.9245018,-43.93523760000001
Billy the Kid , USA,36.1069652,-112.1129972
Troopers Three , USA,33.7120951,-118.2960341
Glimpses of South Australia , Australia,-34.9139945,138.6185387
Pêle-Mêle , USA,34.0211224,-118.3964665
Los que danzan , USA,34.1519315,-118.3365354
La petite Lise , France,48.856614,2.3522219
Safety in Numbers , USA,34.0837186,-118.3209528
L'âge d'or , France,48.8585799,2.2847017
Glimpses of South Australia , Australia,-34.9225478,138.608262
Die singende Stadt , Austria,48.2081743,16.3738189
La route est belle , UK,51.65813989999999,-0.2692358
Another Fine Mess , USA,34.0320028,-118.3226417
El retorno , Costa Rica,9.9280694,-84.0907246
Glimpses of South Australia , Australia,-34.9735979,138.708631
L'âge d'or , France,42.6681804,1.0011899
El cuerpo del delito , USA,34.0837186,-118.3209528
The Return of Dr. Fu Manchu , USA,34.0837186,-118.3209528
De rondrit van Vlaanderen voor onafhankelijken ,Belgium,50.503887,4.469936
Tengo miedo , Argentina,-34.6036844,-58.3815591
L'ébénisterie ,France,46.227638,2.213749
Call of the Sea , UK,51.455612,-0.31888
Let Us Be Gay , USA,34.0160487,-118.4037798
A Castelã das Berlengas , Portugal,39.4161232,-9.515905199999999
Liebe im Ring , Germany,52.4949528,13.3614118
The Big Trail , USA,37.2982022,-113.0263005
The Hard Guy , USA,40.6781784,-73.9441579
Romance , USA,34.0160487,-118.4037798
El águila e el nopal ,Mexico,23.634501,-102.552784
Reddingsdienst aan de Belgische kust , Belgium,51.21543,2.928656
Manslaughter , USA,34.0837186,-118.3209528
Cérémonie patriotique au cinquantenaire , Belgium,50.8503396,4.3517103
Viejo smoking , Argentina,-34.6036844,-58.3815591
Peek-A-Boo , USA,34.13811680000001,-118.3533783
Andelíckárka , Czech Republic,50.0755381,14.4378005
Alfama , Portugal,38.7132308,-9.1310069
Der weiße Teufel , Russia,59.9342802,30.3350986
Hide-Out , USA,34.13811680000001,-118.3533783
Ludwig der Zweite König von Bayern , Germany,48.065582,11.550787
Tony Sarg's Marionettes in the Orient , USA,39.9259463,-75.1196199
Rural Life in Maine , USA,44.2597917,-70.5006152
Young Desire , USA,34.13811680000001,-118.3533783
Follow Me , USA,34.13811680000001,-118.3533783
Roadhouse Nights , USA,40.7652911,-73.9830226
Brugge onder het gulden vlies , Belgium,51.209348,3.2246995
The Medicine Man , USA,32.1754312,-104.4442641
Comment il faut faire le beurre à la ferme , France,45.7519958,0.1534761
Feet First , USA,21.3069444,-157.8583333
The Light of Western Stars , USA,34.1155076,-118.7561452
Grumpy , USA,40.7568434,-73.9244921
Paramount on Parade , USA,34.0837186,-118.3209528
Shadow of the Law , USA,34.0837186,-118.3209528
The Spoilers , USA,43.8041334,-120.5542012
Charming Ceylon , Sri Lanka,6.830118499999999,79.8800832
Porto de Lisboa , Portugal,38.7260913,-9.3062823
Westfront 1918: Vier von der Infanterie , Germany,52.52689849999999,13.786822
Sombras habaneras ,Cuba,21.521757,-77.781167
Maria do Mar , Portugal,39.6012147,-9.0700991
Morocco , USA,34.0837186,-118.3209528
All Quiet on the Western Front , USA,33.5626438,-117.8227838
City Girl , USA,45.672075,-118.7885967
La bodega , Spain,37.3890924,-5.9844589
Z Tatr , Poland,49.1556982,20.0442995
Men Without Women , USA,33.3878856,-118.4163103
The Utah Kid , USA,34.275888,-118.609011
Alfama , Portugal,38.7129245,-9.1272971
The Big Trail , USA,36.1069652,-112.1129972
