film,country,lat,long
Vista circular del jardín Hidalgo de Zacatecas , Mexico,22.7708555,-102.5832426
Henley Regatta Three Finishes , UK,51.535764,-0.902894
Egg Hunting on Flamborough Head , UK,54.1161111,-0.0838889
Dial's Girl's Band Luna Park , USA,40.57427500000001,-73.9785
The British Fleet at Brest: French Naval Review , France,48.390394,-4.486076
The White Caps , USA,40.8509333,-73.9701381
Pennsylvania Tunnel Excavation , USA,40.81651919999999,-73.9465432
The French Fleet at Portsmouth: Charge of the Bluejackets , UK,50.8197675,-1.0879769
Royal May Day Festival at Knutsford , UK,53.3005939,-2.371833
Wrestling at the New York Athletic Club , USA,40.76665610000001,-73.9788171
Desfile del marcial Cuerpo de Bomberos al mando del comandante González donde aparece multitud de personas conocidas ,Paraguay,-23.442503,-58.443832
The Firebug , USA,40.8509333,-73.9701381
Zürich , Switzerland,47.3768866,8.541694
Shooting the Chutes Cork Exhibition , Ireland,51.994206,-8.7285446
Boating Carnival Palm Beach Fla. , USA,26.7056206,-80.0364297
British North Borneo: Pole Jumping by Borneo Natives , Malaysia,0.9618833999999999,114.5548495
Departure of Peary and the Roosevelt from New York , USA,40.7870106,-73.9753676
President Roosevelt at Tacoma , USA,47.2528768,-122.4442906
British North Borneo: Troops at Jesselton , Malaysia,5.980408,116.0734568
British North Borneo: Native Swimming Races , Malaysia,0.9618833999999999,114.5548495
Prinsparets ankomst till Stockholm den 9 juli , Sweden,59.3268215,18.0717194
Borneo Headhunters Peace and War Dances , Malaysia,0.9618833999999999,114.5548495
The Bacchanale Fete of Vevey , Switzerland,46.4628333,6.8419192
England's Welcome to the French Squadron: Panorama of the French Fleet in Portsmouth Harbour , UK,50.8197675,-1.0879769
Garland Dance Vevey Fete , Switzerland,46.4628333,6.8419192
Jamaica del 5 de febrero en la alameda de Orizaba , Mexico,18.8504744,-97.1036396
The British Fleet at Brest: French Bluejackets on Battleship Massena , France,48.390394,-4.486076
The French Fleet at Portsmouth: Entente Cordiale , UK,50.8197675,-1.0879769
The Night Before Christmas , USA,40.7127753,-74.0059728
The British Fleet at Brest: Reception of Admiral Caillard , France,48.390394,-4.486076
Noche de luna en el golfo de México ,Mexico,23.634501,-102.552784
Royal Review at Edinburgh , UK,55.953252,-3.188267
Le tournoi au Parc du Cinquantenaire , Belgium,50.8503396,4.3517103
Jamaica escolar en Orizaba , Mexico,18.8504744,-97.1036396
10 vistas de los lugares más poéticos y concurridos de Orizaba , Mexico,18.8504744,-97.1036396
Children Turning Catherine Wheels on Derby Day Epsom Downs , UK,51.3116688,-0.2436632
Een hollandsche boer en een Amerikaan in den nachttrein Roosendael-Parijs , Netherlands,51.535849,4.465321299999999
Fête de la Place Poelaert , Belgium,50.8503396,4.3517103
The Little Train Robbery , USA,40.3156253,-79.83115819999999
Gigantes y cabezudos , Spain,41.6488226,-0.8890853
St. Patrick's Day Parade Lowell Mass. , USA,42.6334247,-71.31617179999999
Ffestiniog Railway , UK,52.9277266,-4.1334836
Turkish Gypsies' Dance du Ventre ,Bulgaria,42.733883,25.48583
The Unfortunate Policeman , UK,51.5902193,-0.1393719
Automobile Races at Ormond Fla. , USA,29.2858129,-81.0558894
Caballo saltador ejercicio hipico ,Mexico,23.634501,-102.552784
Panorama of the Course at Henley Showing a Finish , UK,51.535764,-0.902894
Procession of Performers at Fete of Vevey , Switzerland,46.4628333,6.8419192
British North Borneo: Life on a Lumber Camp , Malaysia,0.9618833999999999,114.5548495
Avontuur op het strand van Oostende , Belgium,51.21543,2.928656
La inundación de Guanajuato , Mexico,21.0190145,-101.2573586
The French Fleet at Portsmouth: Living Words of Welcome , UK,50.8197675,-1.0879769
British North Borneo: Water Sports at Lahat Datie , Malaysia,0.9618833999999999,114.5548495
Coney Island at Night , USA,40.5755438,-73.9707016
Triumphal Entry of Performers Vevey Fete , Switzerland,46.4628333,6.8419192
Passing Train Ballybunion Railway Ireland No. 2 , Ireland,52.15446069999999,-9.5668633
British North Borneo: Railway Through a Sago Swamp , Malaysia,0.9618833999999999,114.5548495
Een hollandsche boer en een Amerikaan in den nachttrein Roosendael-Parijs , France,48.856614,2.3522219
Railroad Station at Steinach Tyrol , Germany,48.9540814,12.6072192
The Moonshiners , USA,41.0050977,-73.7845768
The White Caps , USA,40.9573205,-73.9634708
Vista del 15 Batallón ,Mexico,23.634501,-102.552784
Een hollandsche boer en een Amerikaan in den nachttrein Antwerpen-Oostende , Belgium,51.21543,2.928656
Mariage du Prince Impérial d'Allemagne , Germany,52.52000659999999,13.404954
British North Borneo: Railway from Jesselton to Barracks , Malaysia,0.9618833999999999,114.5548495
Corkscrew Section of Darjeeling Railway , India,22.9867569,87.8549755
Funeral of Hiram Cronk , USA,40.6781784,-73.9441579
Vistas al día siguiente de la inundación de Guanajuato , Mexico,21.0190145,-101.2573586
Vista circular de la plaza de armas de Aguascalientes , Mexico,21.8852562,-102.2915677
The Barnstormers , USA,40.8481556,-73.99763899999999
