film,country,lat,long
"Alcoa Premiere"  {The Masked Marine (#2.6)}, USA,34.13811680000001,-118.3533783
"87th Precinct"  {Girl in the Case (#1.30)}, USA,34.13811680000001,-118.3533783
"Dr. Kildare"  {Breakdown (#2.7)}, USA,34.0160487,-118.4037798
"Ben Casey"  {The Echo of a Silent Cheer: Part 1 (#3.6)}, USA,34.0239976,-118.3923867
"ABC's Wide World of Sports"  {(1964-08-08)}, USA,37.3852183,-122.1141298
"Cain's Hundred"  {Crime and Commitment: Part 2 (#1.2)}, USA,34.0160487,-118.4037798
"Cain's Hundred"  {In the Balance (#1.10)}, USA,34.0160487,-118.4037798
"Ben Casey"  {In Case of Emergency Cry Havoc (#5.16)}, USA,34.0239976,-118.3923867
"Alcoa Premiere"  {Lollipop Louie (#2.15)}, USA,34.13811680000001,-118.3533783
"Ben Casey"  {What to Her Is Plato? (#5.6)}, USA,34.0239976,-118.3923867
"Alcoa Premiere"  {Mr. Lucifer (#2.5)}, USA,34.13811680000001,-118.3533783
"Ben Casey"  {A Pleasant Thing for the Eyes (#1.27)}, USA,34.0239976,-118.3923867
"Alcoa Premiere"  {Once a Bachelor (#1.24)}, USA,34.13811680000001,-118.3533783
"Alcoa Premiere"  {People Need People (#1.1)}, USA,34.13811680000001,-118.3533783
"Dr. Kildare"  {A Reverence for Life (#4.31)}, USA,34.0160487,-118.4037798
"Arsenio Lupin" , Argentina,-34.6036844,-58.3815591
"Car 54 Where Are You?" , USA,40.8468202,-73.7874983
"Dr. Kildare"  {A Quick Look at Glory (#5.33)}, USA,34.0160487,-118.4037798
"Dr. Kildare"  {A Trip to Niagara (#2.20)}, USA,34.0160487,-118.4037798
"Ben Casey"  {Father Was an Intern (#2.26)}, USA,34.0239976,-118.3923867
"Ben Casey"  {There Was Once a Man in the Land of Uz (#3.20)}, USA,34.0239976,-118.3923867
"Alcoa Premiere"  {The Potentate (#2.12)}, USA,34.13811680000001,-118.3533783
"Alcoa Premiere"  {The Dark Labyrinth (#2.25)}, USA,34.13811680000001,-118.3533783
"Ben Casey"  {For a Just Man Falleth Seven Times (#3.32)}, USA,34.0239976,-118.3923867
"David Brinkley's Journal"  {(#2.30)}, USA,38.9071923,-77.0368707
"87th Precinct"  {Killer's Payoff (#1.7)}, USA,34.13811680000001,-118.3533783
"Ben Casey"  {A Slave Is on the Throne (#4.26)}, USA,34.0239976,-118.3923867
"Arsenio Lupin"  {(#1.15)}, Argentina,-34.6036844,-58.3815591
"Ben Casey"  {The Last Splintered Spoke of the Old Burlesque Wheel (#3.16)}, USA,34.0239976,-118.3923867
"Dr. Kildare"  {Do You Trust Your Doctor? (#4.23)}, USA,34.0160487,-118.4037798
"Age tendre et tête de bois" , France,48.8731775,2.340343
"Bus Stop"  {How Does Charlie Feel? (#1.19)}, USA,34.05179,-118.4125106
"Ben Casey"  {A Man a Maid and a Marionette (#4.20)}, USA,34.0239976,-118.3923867
"Ben Casey"  {A Short Biographical Sketch of James Tuttle Peabody M.D. (#2.19)}, USA,34.0239976,-118.3923867
"Alcoa Premiere"  {Mr. Easy (#1.14)}, USA,34.13811680000001,-118.3533783
"Cain's Hundred"  {The Left Side of Canada (#1.29)}, USA,34.0160487,-118.4037798
"Ben Casey"  {Fun and Games and Other Tragic Things (#5.20)}, USA,34.0239976,-118.3923867
"Cain's Hundred"  {The Plush Jungle: Benjamin Riker (#1.14)}, USA,34.0160487,-118.4037798
"Alcoa Premiere"  {The Hat of Sergeant Martin (#2.19)}, USA,34.13811680000001,-118.3533783
"Dr. Kildare"  {A Vote of Confidence (#3.14)}, USA,34.0160487,-118.4037798
"Ben Casey"  {Between Summer and Winter the Glorious Season (#2.10)}, USA,34.0239976,-118.3923867
"Ben Casey"  {Saturday Surgery and Stanley Schultz (#2.13)}, USA,34.0239976,-118.3923867
"Ben Casey"  {Rigadoon for Three Pianos (#2.22)}, USA,34.0239976,-118.3923867
"Ben Casey"  {If You Play Your Cards Right You Too Can Be a Loser (#5.15)}, USA,34.0239976,-118.3923867
"Bus Stop"  {The Runaways (#1.13)}, USA,34.05179,-118.4125106
"Cain's Hundred"  {The Swinger (#1.25)}, USA,34.0160487,-118.4037798
"Ben Casey"  {The Only Place Where They Know My Name (#3.19)}, USA,34.0239976,-118.3923867
"Dr. Kildare"  {A Gift of Love (#5.21)}, USA,34.0160487,-118.4037798
"ABC's Wide World of Sports"  {(1969-04-12)}, USA,39.5296329,-119.8138027
"Ben Casey" , USA,34.0972557,-118.3221583
"ABC's Wide World of Sports"  {(1966-03-26)}, USA,43.6971294,-114.3517172
"Culpas ajenas" ,Mexico,23.634501,-102.552784
"Ben Casey"  {The Day They Stole County General (#4.28)}, USA,34.0239976,-118.3923867
"David Brinkley's Journal"  {Brasilia (#2.15)}, Brazil,-15.7942287,-47.8821658
"Dr. Kildare"  {Dolly's Dilemma (#3.34)}, USA,34.0160487,-118.4037798
"Cielo sin estrellas" ,Mexico,23.634501,-102.552784
"87th Precinct"  {The Very Hard Sell (#1.11)}, USA,34.13811680000001,-118.3533783
"ABC's Wide World of Sports"  {(1973-10-20)}, Indonesia,-6.17511,106.8650395
"Ben Casey"  {Because of the Needle the Haystack Was Lost (#5.5)}, USA,34.0239976,-118.3923867
"ABC's Wide World of Sports"  {(1966-07-09)}, USA,29.2108147,-81.0228331
"Arsenio Lupin"  {(#1.17)}, Argentina,-34.6036844,-58.3815591
"Cain's Hundred"  {The Schemer: William Norman (#1.17)}, USA,34.0160487,-118.4037798
"Cain's Hundred"  {The Debasers: Milton Bonner and Phillip Colerane (#1.16)}, USA,34.0160487,-118.4037798
"David Brinkley's Journal"  {New Orleans After Dark}, USA,29.95106579999999,-90.0715323
"David Brinkley's Journal"  {U.S. Foreign Policy}, USA,34.7464809,-92.28959479999999
"'Way Out"  {Button Button (#1.4)}, USA,40.7127753,-74.0059728
"Ben Casey"  {Monument to an Aged Hunter (#1.24)}, USA,34.0239976,-118.3923867
"87th Precinct"  {Ramon (#1.27)}, USA,34.13811680000001,-118.3533783
"Bus Stop"  {Summer Lightning (#1.15)}, USA,34.05179,-118.4125106
"ABC's Wide World of Sports"  {(1961-05-06)}, USA,43.0391534,-76.1351158
"Bajo la sombra de los almendros" ,Mexico,23.634501,-102.552784
"Ben Casey"  {A Falcon's Eye a Lion's Heart a Girl's Hand (#3.25)}, USA,34.0239976,-118.3923867
"Dr. Kildare"  {Going Home (#5.23)}, USA,34.0160487,-118.4037798
"Ben Casey"  {Goodbye to Blue Elephants and Such (#3.22)}, USA,34.0239976,-118.3923867
"Ben Casey"  {Fire in a Sacred Fruit Tree (#3.11)}, USA,34.0239976,-118.3923867
"Bus Stop"  {The Man from Bootstrap (#1.9)}, USA,34.05179,-118.4125106
"Dr. Kildare"  {A Marriage of Convenience (#4.20)}, USA,34.0160487,-118.4037798
"David Brinkley's Journal"  {(#1.3)}, France,48.856614,2.3522219
"'Way Out" , USA,40.7127753,-74.0059728
"Ben Casey"  {Victory Wears a Cruel Smile (#1.19)}, USA,34.0239976,-118.3923867
"Bus Stop"  {Call Back Yesterday (#1.11)}, USA,34.05179,-118.4125106
"David Brinkley's Journal"  {Americans in Paris}, France,48.856614,2.3522219
"87th Precinct"  {Killer's Choice (#1.23)}, USA,34.13811680000001,-118.3533783
"Comedy Playhouse"  {Hospital People (#17.1)}, UK,54.691745,-1.212926
"Cain's Hundred"  {The Fixer (#1.12)}, USA,34.0160487,-118.4037798
"Cain's Hundred"  {The New Order: Peter Long (#1.22)}, USA,34.0160487,-118.4037798
"Ben Casey"  {Meantime We Shall Express Our Darker Purpose (#5.17)}, USA,34.0239976,-118.3923867
"87th Precinct"  {New Man in the Precinct (#1.28)}, USA,34.13811680000001,-118.3533783
"ABC's Wide World of Sports"  {(1961-05-06)}, USA,35.2058936,-97.4457137
"Cain's Hundred"  {Blue Water White Beach (#1.3)}, USA,34.0160487,-118.4037798
"Dr. Kildare"  {A Hand Held Out in Darkness (#2.33)}, USA,34.0160487,-118.4037798
"Bus Stop"  {Turn Home Again (#1.18)}, USA,34.05179,-118.4125106
"Ben Casey"  {Make Me the First American (#3.30)}, USA,34.0239976,-118.3923867
"Ben Casey"  {Onions and Mustard Seed Will Make Her Weep (#3.29)}, USA,34.0239976,-118.3923867
"Charlie Chester on Laughter Service"  {(#1.1)}, UK,52.53445499999999,-2.424549
"ABC's Wide World of Sports"  {(1966-07-09)}, USA,42.331427,-83.0457538
"Dr. Kildare"  {An Exchange of Gifts (#4.13)}, USA,34.0160487,-118.4037798
"Dr. Kildare"  {Catch a Crooked Mouse (#4.12)}, USA,34.0160487,-118.4037798
"ABC's Wide World of Sports"  {(1962-02-25)}, USA,44.9537029,-93.0899578
"87th Precinct"  {The Floater (#1.1)}, USA,34.13811680000001,-118.3533783
"87th Precinct" , USA,34.13811680000001,-118.3533783
"Ben Casey"  {A Cardinal Act of Mercy: Part 2 (#2.16)}, USA,34.0239976,-118.3923867
"87th Precinct"  {A Bullet for Katie (#1.20)}, USA,34.13811680000001,-118.3533783
"Ben Casey"  {A Woods Full of Question Marks (#4.7)}, USA,34.0239976,-118.3923867
"Ben Casey"  {Weave Nets to Catch the Wind (#5.21)}, USA,34.0239976,-118.3923867
"Alcoa Premiere"  {The Time of the Tonsils (#1.29)}, USA,34.13811680000001,-118.3533783
"Ben Casey"  {An Uncommonly Innocent Killing (#1.30)}, USA,34.0239976,-118.3923867
"Arsenio Lupin"  {(#1.14)}, Argentina,-34.6036844,-58.3815591
"Ben Casey"  {From Sutter's Crick... And Beyond Farewell (#4.30)}, USA,34.0239976,-118.3923867
"Ben Casey"  {Courage at 3:00 A.M. (#4.12)}, USA,34.0239976,-118.3923867
"'Way Out"  {The Overnight Case (#1.10)}, USA,40.7127753,-74.0059728
"Ben Casey"  {For Jimmy the Best of Everything (#4.6)}, USA,34.0239976,-118.3923867
"Dr. Kildare"  {A Patient Lost (#5.47)}, USA,34.0160487,-118.4037798
"Ben Casey"  {August Is the Month Before Christmas (#4.1)}, USA,34.0239976,-118.3923867
"Ben Casey"  {The Importance of Being 65937 (#5.10)}, USA,34.0239976,-118.3923867
"Alcoa Premiere"  {Guest in the House (#2.2)}, USA,34.13811680000001,-118.3533783
"87th Precinct"  {Empty Hours (#1.9)}, USA,34.13811680000001,-118.3533783
"Alcoa Premiere"  {The End of a World (#1.9)}, USA,34.13811680000001,-118.3533783
"Bus Stop"  {Put Your Dreams Away (#1.20)}, USA,34.05179,-118.4125106
"Cain's Hundred"  {A Creature Lurks in Ambush (#1.27)}, USA,34.0160487,-118.4037798
"Ben Casey"  {A Little Fun to Match the Sorrow (#4.22)}, USA,34.0239976,-118.3923867
"Ben Casey"  {The Bark of a Three-Headed Hound (#3.23)}, USA,34.0239976,-118.3923867
"87th Precinct"  {Lady Killer (#1.3)}, USA,34.13811680000001,-118.3533783
"Dr. Kildare"  {Guest Appearance (#2.5)}, USA,34.0160487,-118.4037798
"Arsenio Lupin"  {(#1.3)}, Argentina,-34.6036844,-58.3815591
"Dr. Kildare"  {Behold the Great Man (#5.1)}, USA,34.0160487,-118.4037798
"Bus Stop"  {Jaws of Darkness (#1.14)}, USA,34.05179,-118.4125106
"Ben Casey"  {A Certain Time a Certain Darkness (#1.11)}, USA,34.0239976,-118.3923867
"Dr. Kildare"  {A Place Among the Monuments (#2.21)}, USA,34.0160487,-118.4037798
"Ben Casey"  {And Eve Wore a Veil of Tears (#1.28)}, USA,34.0239976,-118.3923867
"Ben Casey"  {Then Suddenly Panic (#5.26)}, USA,34.0239976,-118.3923867
"Ben Casey"  {Hang No Hats on Dreams (#2.31)}, USA,34.0239976,-118.3923867
"87th Precinct"  {Out of Order (#1.18)}, USA,34.13811680000001,-118.3533783
"Bus Stop" , USA,34.05179,-118.4125106
"Bus Stop"  {Cherie (#1.7)}, USA,34.05179,-118.4125106
"Bus Stop"  {The Glass Jungle (#1.6)}, USA,34.05179,-118.4125106
"Ben Casey"  {The Night That Nothing Happened (#2.2)}, USA,34.0239976,-118.3923867
"David Brinkley's Journal"  {(1963-03-18)}, France,43.2676808,6.640710899999999
"Ben Casey"  {When I Am Grown to Man's Estate (#4.19)}, USA,34.0239976,-118.3923867
"Ben Casey"  {No More Cried the Rooster - There Will Be Truth (#5.9)}, USA,34.0239976,-118.3923867
"Ben Casey"  {An Expensive Glass of Water (#1.5)}, USA,34.0239976,-118.3923867
"Alcoa Premiere"  {A Place to Hide (#1.26)}, USA,34.13811680000001,-118.3533783
"Arsenio Lupin"  {(#1.12)}, Argentina,-34.6036844,-58.3815591
"Arsenio Lupin"  {(#1.8)}, Argentina,-34.6036844,-58.3815591
"Ben Casey"  {The Fireman Who Raised Rabbits (#2.9)}, USA,34.0239976,-118.3923867
"Dr. Kildare"  {A Very Present Help (#1.26)}, USA,34.0160487,-118.4037798
"Ben Casey"  {My Love My Love (#3.13)}, USA,34.0239976,-118.3923867
"Alcoa Premiere"  {Moment of Decision (#1.4)}, USA,34.13811680000001,-118.3533783
"Bus Stop"  {The Stubborn Stumbos (#1.17)}, USA,34.05179,-118.4125106
"Ben Casey"  {Of All Save Pain Bereft (#2.7)}, USA,34.0239976,-118.3923867
"Ben Casey"  {Where Did All the Roses Go? (#5.23)}, USA,34.0239976,-118.3923867
