film,country,lat,long
Muz bez srdce , Czech Republic,50.2318521,12.8719616
The Chechahcos , USA,60.62499999999999,-148.9747222
Safety Last! , USA,34.0211224,-118.3964665
The Daring Years , USA,40.7127753,-74.0059728
Safety Last! , USA,34.0453195,-118.2511939
Felicitas Grolandin , Germany,49.8988135,10.9027636
Save the Ship , USA,33.3878856,-118.4163103
The Prodigal Son ,Iceland,64.963051,-19.020835
The Green Goddess , USA,40.7127753,-74.0059728
The Covered Wagon , USA,37.9829496,-120.3821724
The Balloonatic , USA,34.00185829999999,-118.4760066
Scaramouche , USA,34.0863381,-118.3285508
Curro Vargas , Spain,37.1773363,-3.5985571
The Midnight Cabaret , USA,34.1035136,-118.280568
Die Frau mit den Millionen - 1. Der Schuß in der Pariser Oper , Hungary,47.497912,19.040235
Will He Conquer Dempsey? , USA,40.7127753,-74.0059728
Le reflet de Claude Mercoeur , France,43.7101728,7.261953200000001
Proc se nesmejes , Czech Republic,50.0755381,14.4378005
The Chechahcos , USA,60.6788889,-144.8677778
Hollywood , USA,34.13811680000001,-118.3533783
Innocence , USA,34.0972557,-118.3221583
Eld ombord , Sweden,60.3392558,18.4402539
Woman to Woman , UK,51.5465063,-0.1058058
To the Last Man , USA,36.1336111,-109.4694444
Soul of the Beast , USA,37.12605780000001,-122.1221869
Friedrich Schiller - Eine Dichterjugend , Germany,49.2389024,9.204169799999999
The Huntress , USA,39.327962,-120.1832533
Anderssonskans Kalle på nya upptåg , Sweden,59.3117576,18.066317
A Hula Honeymoon , USA,21.3069444,-157.8583333
Three Jumps Ahead , USA,34.3916641,-118.542586
Vistas panoramicas de Guadalajara , Mexico,20.6596988,-103.3496092
Aux jardins de Murcie ,Spain,40.46366700000001,-3.74922
Die Frau mit den Millionen - 1. Der Schuß in der Pariser Oper , Bulgaria,42.6977082,23.3218675
The White Rose , USA,26.1109199,-80.11226649999999
Likérová princeznicka , Czech Republic,50.0755381,14.4378005
The Chechahcos , USA,64.2008413,-149.4936733
Med Roald Amundsens Nordpolsekspedition til første vinterkvarter , USA,47.6062095,-122.3320708
Little Old New York , USA,40.8509333,-73.9701381
Os Lobos , Portugal,40.3230306,-7.5960533
Die Frau mit den Millionen - 1. Der Schuß in der Pariser Oper , Italy,45.4408474,12.3155151
The Christian , UK,51.5073509,-0.1277583
The Grub Stake , USA,47.6875503,-117.3490691
The Starlit Garden , UK,51.6082641,-0.6426898
Scars of Jealousy , USA,36.778261,-119.4179324
The White Flower , USA,21.3155434,-157.8615682
El desierto de los leones ,Mexico,23.634501,-102.552784
