film,country,lat,long
All Night , USA,34.13811680000001,-118.3533783
What Happened to Jean , Australia,-34.9284989,138.6007456
Woman , USA,44.3876119,-68.2039123
A Society Sensation , USA,34.13811680000001,-118.3533783
Her Ambitious Ambition , USA,29.95106579999999,-90.0715323
Algie's Romance , Australia,-30.0002315,136.2091547
The Woman Suffers , Australia,-34.3142878,139.8547266
Berg-Ejvind och hans hustru , Sweden,57.9168647,18.9334356
Bright and Early , USA,34.0928092,-118.3286614
Riddle Gawne , USA,34.153946,-118.824825
Sold for Gold , USA,33.7700504,-118.1937395
You Can't Believe Everything , USA,33.7857948,-118.2643567
Malmequer , Portugal,38.7507229,-9.259082399999999
The Beloved Blackmailer , USA,40.8509333,-73.9701381
Go West Young Man , USA,40.0583238,-74.4056612
In the Silver Country , Mexico,20.1010608,-98.7591311
Britain's Far Flung Battle Line ,France,46.227638,2.213749
The Woman Suffers , Australia,-34.977575,138.54267
Phoney Photos , USA,34.1397694,-118.3505779
When You Hit Hit Hard , USA,41.8781136,-87.6297982
Glimpses of Gascony , France,43.0193924,0.1494988
On a Fox Farm , USA,40.8767647,-73.3245613
Bukarest im dritten Kriegsjahr , Romania,44.4267674,26.1025384
The Straight and Narrow , USA,34.0928092,-118.3286614
Jules of the Strong Heart , USA,36.9741171,-122.0307963
The Hayseeds' Melbourne Cup , Australia,-33.87821460000001,151.2283953
Suomen kansallinen sotajoukko , Finland,60.16985569999999,24.9383791
The Tiger Man , USA,34.275888,-118.609011
Cupid Angling , USA,37.9465915,-122.5961185
Der Trompeter von Säckingen , Germany,47.5562231,7.943587699999999
The Light of Western Stars , USA,34.5199402,-105.8700901
Out and In , USA,30.3321838,-81.65565099999999
And the Children Pay , USA,41.8781136,-87.6297982
The Legion of Death , USA,34.1442616,-118.0019482
Queen of the Sea , USA,36.778261,-119.4179324
The Border Legion , USA,36.778261,-119.4179324
The Bell Boy , USA,33.7700504,-118.1937395
The Treasure of the Sea , USA,33.3878856,-118.4163103
Tidbits of Travel ,Philippines,12.879721,121.774017
One Hundred Percent American , USA,34.0522342,-118.2436849
Mr. Logan U.S.A. , USA,34.13,-116.88
The Orderly , USA,34.0928092,-118.3286614
The Unbeliever , USA,38.5198658,-77.3152116
A Doll's House , USA,45.253783,-69.4454689
Amerikaansche meisjes , Netherlands,52.49686939999999,5.0727015
Headin' South , USA,32.2967359,-111.166615
What Happened to Jean , Australia,-34.9285844,138.6000224
What Happened to Jean , Australia,-34.982,138.516
Tidbits of Travel ,China,35.86166,104.195397
Il mistero di Galatea , Italy,41.853282,12.506067
Her Mistake , USA,44.1247154,-73.8693043
Painless Love , USA,34.0928092,-118.3286614
Vendémiaire , France,43.0724667,2.3813621
Headin' South , USA,32.2217429,-110.926479
Lulu , Hungary,47.591778,19.0402423
Spooks , USA,41.8781136,-87.6297982
A Sun Kissed Isle ,Grenada,12.1165,-61.67899999999999
Hearts of the World , France,48.9614725,2.437202
Bosquejo cinematográfico , Spain,41.3801447,2.1625804
The Law That Divides , USA,33.7700504,-118.1937395
Nobody's Wife , USA,34.13811680000001,-118.3533783
Beauties in Distress , USA,34.0928092,-118.3286614
Flare-Up Sal , USA,37.0891143,-122.0863528
Mickey , USA,34.13,-116.88
The Uphill Path , USA,40.8928771,-73.9726381
Ceskoslovenský Jezísek , Czech Republic,50.0755381,14.4378005
Her Great Chance , USA,42.0092908,-74.3821116
The Fighting Grin , USA,34.0489281,-111.0937311
Meine Frau die Filmschauspielerin , Germany,47.6301796,13.0000742
Mission of the War Chest , USA,43.16103,-77.6109219
Oh Johnny! , USA,40.0409428,-75.37852339999999
Swat the Spy , USA,40.8509333,-73.9701381
The Ring and the Ringer , USA,41.408969,-75.66241219999999
What Happened to Jean , Australia,-36.7235617,140.3481835
Cine revista semanal México , Mexico,20.6596988,-103.3496092
Thirty a Week , USA,40.0583238,-74.4056612
Der fliegende Holländer , Germany,53.683333,14.083333
Meine Frau die Filmschauspielerin , Germany,47.5541796,12.9783744
The Hope Chest , USA,34.0727049,-118.3586028
La virgen de Guadalupe ,Mexico,23.634501,-102.552784
Making of an American Officer , USA,39.5655549,-94.4480059
Heart of Humanity , USA,34.13811680000001,-118.3533783
The Missionary , USA,42.4439614,-76.5018807
By Right of Purchase , USA,40.7127753,-74.0059728
Little Miss Grown-Up , USA,33.7700504,-118.1937395
Queen of the Sea ,Bermuda,32.3078,-64.7505
Thomas Graals bästa barn , Sweden,59.36673299999999,18.157337
The Light of Western Stars , USA,34.0489281,-111.0937311
Hearts of the World , France,49.41781599999999,2.826145
What Happened to Jean , Australia,-34.9297836,138.5990312
Beautiful Japan ,Japan,36.204824,138.252924
Hands Up! , USA,33.7700504,-118.1937395
A Perfect Lady , USA,40.0583238,-74.4056612
Good Night Nurse! , USA,33.7700504,-118.1937395
Thomas Graals bästa barn , Sweden,59.36295999999999,18.1468001
Beautiful Japan , Japan,35.4437078,139.6380256
A napraforgós hölgy , Croatia,42.65066059999999,18.0944238
Under the Yoke , USA,33.814463,-116.6791834
He Comes Up Smiling , USA,34.13,-116.88
Hugon the Mighty , USA,34.13,-116.88
The Married Virgin , USA,32.680923,-117.178448
The Goddess of Lost Lake , USA,34.13,-116.88
The Talk of the Town , USA,34.13811680000001,-118.3533783
Santa , Mexico,19.4326077,-99.133208
The City of Dim Faces , USA,37.7749295,-122.4194155
Zakovannaya filmoi ,Russia,61.52401,105.318756
Nobelpristagaren , Sweden,57.70887,11.97456
The Woman Suffers , Australia,-35.0123998,138.7743842
Mästerkatten i stövlar , Sweden,55.5077211,13.8780548
Berg-Ejvind och hans hustru , Sweden,68.35597539999999,18.6773772
'Blue Blazes' Rawden , USA,37.0513374,-122.0732973
Les travailleurs de la mer , France,48.726199,-3.985325
Glimpses of Gascony , France,43.6366479,0.4502368
Tarzan of the Apes , USA,34.148605,-118.2840269
A Romance of Burke and Wills Expedition of 1860 , Australia,-30.0002315,136.2091547
Wanted: A Brother , USA,33.7700504,-118.1937395
His Blooming Bloomers , USA,29.95106579999999,-90.0715323
Mästerkatten i stövlar , Sweden,57.39854,12.1032013
In Poverty's Power , USA,33.7700504,-118.1937395
Peg o' the Sea , USA,40.4078864,-74.034306
Fate and Fortune , USA,41.408969,-75.66241219999999
Der Sohn des Hannibal , Germany,52.52000659999999,13.404954
No Children Wanted , USA,33.7700504,-118.1937395
Say! Young Fellow , USA,34.274646,-119.2290316
