film,country,lat,long
Vasikan häntä , Finland,61.4977524,23.7609535
Berlin paa Kryds og Tværs , Germany,52.52000659999999,13.404954
En bildserie ur konung Oscar II:s lif , Sweden,59.32932349999999,18.0685808
The Sculptor's Nightmare , USA,40.7127753,-74.0059728
Culture du café au Brésil ,Brazil,-14.235004,-51.92528
Chasse en Abyssinie ,Democratic Republic Of Congo,-4.038333,21.758664
The Younger Brothers , USA,41.9464342,-86.338905
Romeo and Juliet I), USA,40.7828647,-73.9653551
The Planter's Wife , USA,40.8690101,-74.20822860000001
The Count of Monte Cristo , USA,33.5427189,-117.7853568
The Feud and the Turkey , USA,42.4189411,-83.3722049
The Count of Monte Cristo , USA,32.8328112,-117.2712717
The Great Motor Race at Brooklands , UK,51.3716269,-0.457904
The Outlaw , USA,40.86426650000001,-73.96208229999999
Chasse en Abyssinie ,Ethiopia,9.145000000000001,40.489673
Kolingen , Sweden,59.3318044,18.0881148
The Adventures of Dollie , USA,41.032883,-73.5684297
The Man and the Woman , USA,40.8509333,-73.9701381
Motor Racing at Brooklands , UK,51.3716269,-0.457904
Race for the Goodwood Cup , UK,50.891614,-0.743486
Expocisión de Coyoacan , Mexico,19.3437444,-99.1561883
Le nouveau seigneur du village , France,48.863812,2.448451
The James Boys in Missouri , USA,41.9546773,-87.6887747
The Romance of an Egg , USA,40.8690101,-74.20822860000001
Pruska kultura , Poland,52.279986,17.3522939
Rosen , Denmark,55.9349652,12.3012724
The Count of Monte Cristo , USA,33.9850469,-118.4694832
En bildserie ur konung Oscar II:s lif , Denmark,55.6760968,12.5683372
The Christmas Burglars , USA,40.7397433,-74.0025294
Bear Pits of Berne , Switzerland,46.9479739,7.4474468
Tales the Searchlight Told , USA,40.5755438,-73.9707016
Siembra de trigo en San Mateo Atlixco , Mexico,18.9131227,-98.4293891
After Many Years , USA,40.4078864,-74.034306
Von Stufe zu Stufe , Austria,48.2081743,16.3738189
Racing at Kempton Park , UK,51.4185161,-0.4026746
The Life of an American Cowboy , USA,40.5795317,-74.1502007
The Thieving Hand , USA,40.6409217,-73.96243270000001
The Red Man and the Child , USA,40.3364992,-73.9743038
Boulter's Lock on Ascot Sunday , UK,51.522414,-0.7219
After Many Years , USA,40.3614987,-73.9740262
The Count of Monte Cristo , USA,39.5500507,-105.7820674
Vederi Bucuresti: Calea Victoriei de la Lipscani la bulevard , Romania,44.4267674,26.1025384
Göta elf-katastrofen , Sweden,57.7017303,11.9479464
The Face on the Bar-Room Floor , USA,40.7127753,-74.0059728
The Zulu's Heart , USA,40.8214894,-73.9876388
A Woman's Way , USA,40.86426650000001,-73.96208229999999
The Pirate's Gold , USA,40.3614987,-73.9740262
Kong Frederik VIII gæster Jylland , Denmark,56.390715,8.611350999999999
The Count of Monte Cristo , USA,41.8781136,-87.6297982
Chasse en Abyssinie , Sudan,11.5860078,34.1531947
A Visit to Aldershot , UK,51.248366,-0.7557509
Gustaf III och Bellman , Sweden,59.32932349999999,18.0685808
Vederi Bucuresti: Calea Victoriei de la Lipscani la bulevard , Romania,44.4325076,26.0981863
Vederi Bucuresti: Calea Victoriei de la Lipscani la bulevard ,Romania,45.943161,24.96676
The Greaser's Gauntlet , USA,42.4189411,-83.3722049
En resa i midnattssolens land , Sweden,66.8309216,20.3991966
Vista de Atlixco , Mexico,18.9131227,-98.4293891
Easter Monday at Kempton Park , UK,51.4185161,-0.4026746
La fabrica de Metepec en actualidad ,Mexico,23.634501,-102.552784
Where the Breakers Roar , USA,40.7828647,-73.9653551
Chasse à l'hippopotame sur le Nil bleu ,Sudan,12.862807,30.217636
Olympic Regatta at Henley , UK,51.535764,-0.902894
A Smoked Husband , USA,40.7376328,-74.0026491
The Girl and the Outlaw , USA,40.86426650000001,-73.96208229999999
The Baseball Fan , USA,41.8781136,-87.6297982
De ramp van Contich , Belgium,51.1352386,4.4450064
