film,country,lat,long
The Screened Vault , USA,30.3321838,-81.65565099999999
Sumerki , Ukraine,44.49520500000001,34.166301
In the Hands of the Law , USA,33.7700504,-118.1937395
The Judgement House ,Brooklyn New York,40.6781784,-73.9441579
See America First #74 , USA,30.3960318,-88.88530779999999
Wanted - A Bad Man , USA,30.3321838,-81.65565099999999
D'Albertville à Kabalo: les mines de charbon de la Lukuga , Democratic Republic Of Congo,-6.0329665,26.9263671
The Fly Cop , USA,40.6687141,-74.1143091
The Circus of Life , USA,34.13811680000001,-118.3533783
Captain Kiddo , USA,37.7911208,-122.3971827
A Modern Monte Cristo , USA,40.7492678,-73.64068449999999
Crossed Trails , USA,33.7700504,-118.1937395
The Detective , USA,30.3321838,-81.65565099999999
Reconstrucción nacional ,Mexico,23.634501,-102.552784
Las bellezas de Quintana Roo , Mexico,19.1817393,-88.4791376
Polly of the Circus , USA,40.8509333,-73.9701381
Disappointed Love , USA,30.3321838,-81.65565099999999
The Chosen Prince or The Friendship of David and Jonathan , USA,34.1442616,-118.0019482
How It Worked , USA,30.3321838,-81.65565099999999
The Heart of a Lion , USA,40.99787730000001,-72.2925819
The Honor System , USA,33.9616801,-118.3531311
Her Beloved Enemy , USA,40.8625608,-73.9312995
Her Life and His , USA,40.759011,-73.9844722
The Checkmate , USA,33.7700504,-118.1937395
Alaska Wonders in Motion , USA,57.49124629999999,-153.495022
The Greatest Power , USA,40.789142,-73.13496099999999
Maternity , USA,40.8509333,-73.9701381
Wits and Fits , USA,41.2459149,-75.88130749999999
The Sunset Trail , USA,37.12605780000001,-122.1221869
By the Sad Sea Waves , USA,33.9936153,-118.4799099
The Undying Flame , USA,27.6648274,-81.5157535
The Saintly Sinner , USA,34.13811680000001,-118.3533783
Straight Shooting , USA,34.3916641,-118.542586
See America First #77 , USA,34.8711879,-85.2907896
One Touch of Nature , USA,40.7617271,-73.9743529
Reputation , USA,40.6415311,-73.91774149999999
The Great White Trail , USA,42.4439614,-76.5018807
On the Love Line , USA,30.3321838,-81.65565099999999
In Again Out Again II), USA,40.7127753,-74.0059728
Gratitud , Spain,41.4173114,2.0910377
Oh Doctor! , USA,40.5755438,-73.9707016
Barranca trágica ,Mexico,23.634501,-102.552784
See America First #76 , USA,32.3526456,-90.877882
Alaska Wonders in Motion , USA,61.13083330000001,-146.3483334
Excess Baggage , USA,41.233748,-75.85489500000001
Hearts and Harpoons , USA,30.3321838,-81.65565099999999
El amor que huye , Mexico,20.9673702,-89.5925857
Der schwarze Chauffeur , Austria,46.722203,14.1805882
The Man from Painted Post , USA,40.8509333,-73.9701381
Kraków w chwili obecnej , Poland,50.06465009999999,19.9449799
Prazstí Adamité , Czech Republic,50.0755381,14.4378005
El tango de la muerte , Argentina,-34.6036844,-58.3815591
Mystery of Room 422 , USA,30.3321838,-81.65565099999999
The Best of a Bad Bargain , USA,30.3321838,-81.65565099999999
An International Sneak , USA,34.0956445,-118.2818619
A Trip Through China , USA,37.7749295,-122.4194155
Thomas Graals bästa film , Sweden,59.3314093,18.0698526
The Heart of a Lion , USA,40.8479517,-73.9686002
Tepeyac , Mexico,19.4326077,-99.133208
The Best Man , USA,33.7700504,-118.1937395
The Slacker's Heart , USA,41.9134547,-87.6344349
Het geheim van Delft , Netherlands,51.8125626,5.8372264
The Greater Law , USA,38.2692123,-119.574224
See America First #69 , USA,34.1477849,-118.1445155
A Trip Through China , China,39.90419989999999,116.4073963
Play Ball , USA,30.3321838,-81.65565099999999
The Magic Vest , USA,41.2459149,-75.88130749999999
Her Fractured Voice , USA,41.2459149,-75.88130749999999
The Gift Girl , USA,34.13811680000001,-118.3533783
Big Timber , USA,39.445723,-123.8052935
Straight Shooting , USA,34.345277,-118.5081407
The Planter ,Guatemala,15.783471,-90.23075899999999
The Butcher Boy , USA,40.728604,-73.959379
Zwolanie Rady Stanu i jej pierwsze posiedzenie , Poland,52.2296756,21.0122287
The Iron Ring , USA,40.7644691,-73.9744877
The Man from Painted Post , USA,41.3113669,-105.5911007
The Slave II), USA,34.0928092,-118.3286614
The Secret of the Borgias , USA,30.3321838,-81.65565099999999
The Clean Gun , USA,33.7700504,-118.1937395
The Gulf Between , USA,30.3321838,-81.65565099999999
Stag Party , USA,30.3321838,-81.65565099999999
God's Crucible , USA,36.1069652,-112.1129972
Triple Entente , USA,30.3321838,-81.65565099999999
A Bit of Kindling , USA,33.7700504,-118.1937395
Barbary Sheep , USA,27.6648274,-81.5157535
The Lone Wolf , USA,40.7470945,-73.98781029999999
Whose Hosiery? , USA,30.3321838,-81.65565099999999
Zollenstein , USA,33.7700504,-118.1937395
A Modern Musketeer , USA,36.1336111,-109.4694444
The Window Dresser's Dream , USA,41.2459149,-75.88130749999999
The Terror , USA,34.13811680000001,-118.3533783
Panthea , USA,40.7620074,-73.9167504
The Man Who Took a Chance , USA,34.13811680000001,-118.3533783
Week-End Shopping , USA,30.3321838,-81.65565099999999
The Judgement House , USA,40.7893778,-73.5358541
Misiones , Argentina,-27.4269255,-55.9467076
Broadway Arizona , USA,34.13,-116.88
Wild and Woolly , USA,34.373361,-118.5400404
Susie's Scheme , USA,41.2459149,-75.88130749999999
Santos Vega , Argentina,-34.6036844,-58.3815591
Hell Hath No Fury , USA,34.1477849,-118.1445155
National Red Cross Pageant , USA,40.8681539,-73.425676
His Old-Fashioned Dad , USA,33.7700504,-118.1937395
The Baseball Revue of 1917 , USA,41.8781136,-87.6297982
Fjeldpigen ,Norway,60.47202399999999,8.468945999999999
He's in Again , USA,30.3321838,-81.65565099999999
Les Misérables , USA,40.8479517,-73.9686002
The Eyes of the World , USA,34.13,-116.88
The Hero , USA,30.3321838,-81.65565099999999
The Judgement House , USA,40.5795317,-74.1502007
Wrong Wrights , USA,30.3321838,-81.65565099999999
The Adventurer I), USA,33.9850469,-118.4694832
The Goat , USA,40.6687141,-74.1143091
The Climber , USA,33.7700504,-118.1937395
Flor de durazno , Argentina,-31.42008329999999,-64.1887761
Southern Justice , USA,34.13811680000001,-118.3533783
See America First #79 , USA,29.95106579999999,-90.0715323
Somewhere in Georgia , USA,40.7127753,-74.0059728
The Clean-Up , USA,40.7472568,-88.6220046
Over There ,France,46.227638,2.213749
The Soul Herder , USA,34.13811680000001,-118.3533783
The Hidden Children , USA,34.2399095,-117.2904588
Ploughing the Clouds , USA,30.3321838,-81.65565099999999
Mother o' Mine , USA,34.13811680000001,-118.3533783
Sumerki , Russia,55.755826,37.6172999
Are Waitresses Safe? , USA,34.0956445,-118.2818619
The Rejuvenator , USA,41.2459149,-75.88130749999999
My Little Boy , USA,34.13811680000001,-118.3533783
Birth , USA,40.7127753,-74.0059728
A Girl of the Timber Claims , USA,37.1108921,-121.8448906
Thais I), USA,29.8531411,-81.27941229999999
The Greater Law , USA,39.327962,-120.1832533
Jack and the Beanstalk , USA,34.1271931,-118.16437
Barberousse , France,43.59116789999999,5.3102505
The Other Girl , USA,30.3321838,-81.65565099999999
Dough Nuts , USA,30.3321838,-81.65565099999999
Mary's Merry Mix-Up , USA,34.0091764,-118.4976285
Bragg's Poker Game , USA,30.3321838,-81.65565099999999
Bringing Home Father , USA,34.13811680000001,-118.3533783
The Boycotted Baby , USA,30.3321838,-81.65565099999999
A Trip Through China , China,23.12911,113.264385
Thais I), USA,29.9012437,-81.31243409999999
The Promise , USA,43.8041334,-120.5542012
The Trunk Route , USA,30.3321838,-81.65565099999999
Double Cross , USA,30.3321838,-81.65565099999999
Aida ,Mexico,23.634501,-102.552784
The Phantom Shotgun , USA,33.7700504,-118.1937395
Flor de durazno , Argentina,-31.9450289,-65.1902739
The Sheep of Chelan , USA,47.8408323,-120.0168079
Banff National Park , Canada,51.4968464,-115.9280562
The Lone Wolf , USA,40.9500984,-73.9204141
Santos Vega ,Argentina,-38.416097,-63.61667199999999
Speed , USA,41.2459149,-75.88130749999999
Hell Hath No Fury , USA,36.9741171,-122.0307963
The Wildcat , USA,33.7700504,-118.1937395
Van Kabalo naar Kindu , Democratic Republic Of Congo,-2.9492205,25.9231471
See America First #72 , USA,37.0004248,-76.3113315
The Butterfly Girl , USA,32.7311237,-117.1510264
Her Peignoir , USA,30.3321838,-81.65565099999999
The Devil's Bait , USA,33.7700504,-118.1937395
The Recoil , USA,40.72815749999999,-74.0776417
Barnyard Frolics , USA,30.3321838,-81.65565099999999
A Romance of the Redwoods , USA,36.9741171,-122.0307963
Fishing for Fish , USA,48.7596128,-113.7870225
Sirens of the Sea , USA,33.9960737,-119.7691632
Alone in the World , USA,34.13811680000001,-118.3533783
Toodles , USA,30.3321838,-81.65565099999999
Ambition , USA,30.3321838,-81.65565099999999
The Heart of Texas Ryan , USA,34.3916641,-118.542586
Military Madness , USA,30.3321838,-81.65565099999999
The Martinache Marriage , USA,33.7700504,-118.1937395
A Mix Up in Hearts , USA,30.3321838,-81.65565099999999
Alexander den Store , Sweden,59.3272922,18.0379947
See America First #73 , USA,32.715738,-117.1610838
A Girl's Folly , USA,40.8509333,-73.9701381
The Violet Ray , USA,30.3321838,-81.65565099999999
The Show Down , USA,34.13811680000001,-118.3533783
Strife , USA,27.6648274,-81.5157535
The House of Secrets , USA,30.3321838,-81.65565099999999
A Romance of the Redwoods , USA,37.12605780000001,-122.1221869
The Eyes of the World , USA,34.09611110000001,-118.1058333
Twin Kiddies , USA,33.7700504,-118.1937395
Mentioned in Confidence , USA,33.7700504,-118.1937395
The Cold Deck , USA,37.0513374,-122.0732973
Are Actors People? , USA,30.3321838,-81.65565099999999
See America First #79 , USA,30.4582829,-91.1403196
The Beloved Vampire , USA,33.7700504,-118.1937395
D'Albertville à Kabalo: les mines de charbon de la Lukuga , Democratic Republic Of Congo,-5.6726084,26.9293112
Pals , USA,30.3321838,-81.65565099999999
Hula Hula Hughie , USA,34.0194543,-118.4911912
The Pearls of Pauline , USA,30.3321838,-81.65565099999999
Her Beloved Enemy , USA,40.7549309,-73.9840195
Fighting for Love , USA,34.13811680000001,-118.3533783
Belle Isle Picturesque Britany , France,47.3364213,-3.1810427
In the Hands of the Law , USA,33.7123165,-84.3680328
The Secret of Black Mountain , USA,33.7700504,-118.1937395
The Honor System , USA,32.727049,-114.614955
His Fishy Footsteps , USA,30.3321838,-81.65565099999999
Jim Bludso , USA,33.7360619,-118.2922461
Wild and Woolly , USA,31.3403775,-110.9342532
The Narrow Trail , USA,34.23252100000001,-118.465721
Mothers of Men , USA,34.0522342,-118.2436849
El último malón , Argentina,-30.5795582,-59.93030820000001
Het geheim van Delft , Netherlands,52.3873878,4.6462194
The Conqueror , USA,31.9685988,-99.9018131
The Mystery Ship , USA,33.521693,-117.7647768
Shine Johnson and the Rabbit's Foot , USA,41.8781136,-87.6297982
The Secret of the Storm Country , USA,42.4439614,-76.5018807
The Railroad Raiders , USA,37.9735346,-122.5310874
The Rise of Jenny Cushing , USA,40.8509333,-73.9701381
The Hobo , USA,40.6687141,-74.1143091
Those Terrible Telegrams , USA,30.3321838,-81.65565099999999
The Reward of the Faithless , USA,34.13811680000001,-118.3533783
Mothers of Men , USA,36.9741171,-122.0307963
Love Aflame , USA,34.13811680000001,-118.3533783
The Pride of the Clan , USA,42.49995819999999,-70.8578024
Jan Vermeulen der Müller aus Flandern , Belgium,51.0543422,3.7174243
Who Is Number One? , USA,33.7700504,-118.1937395
The Square Deceiver , USA,40.7127753,-74.0059728
The Bottle Imp , USA,21.3155434,-157.8615682
Polly of the Circus , USA,40.99648639999999,-74.101253
Le coupable , France,48.856614,2.3522219
A Kentucky Cinderella , USA,34.13811680000001,-118.3533783
Our Friends the Hayseeds , Australia,-34.9284989,138.6007456
A Society Scrimmage , USA,41.2459149,-75.88130749999999
Monkey Maid Man , USA,30.3321838,-81.65565099999999
Sunny Jane , USA,33.7700504,-118.1937395
The Boyhood He Forgot , USA,34.13811680000001,-118.3533783
Coney Island , USA,40.57427500000001,-73.9785
