film,country,lat,long
Pozdní máj , Czech Republic,50.1046009,14.3695318
Tarzan and His Mate , USA,34.2318594,-118.5214258
Der Schimmelreiter , Germany,54.67602189999999,8.9336322
Lockvogel , Germany,52.3870243,13.1201746
Peter Benoit hulde te Antwerpen en te Harelbeke , Belgium,51.2194475,4.4024643
You Can't Buy Everything , USA,34.0160487,-118.4037798
Rhythm on the Roof , USA,34.0837186,-118.3209528
Aunt Sally , UK,51.5358743,-0.0887535
Here Comes the Navy , USA,32.7345323,-117.216167
Sport Slants II), USA,39.9525839,-75.1652215
Hands , Canada,43.653226,-79.3831843
Le grand jeu , Morocco,30.4277547,-9.5981072
Jungfrau gegen Mönch , Germany,47.7303361,12.881588
L'aventurier , France,45.238732,5.888011
Calles de Buenos Aires , Argentina,-34.6036844,-58.3815591
Wings Over Everest , Nepal,27.98785,86.9250261
Die Insel ,Yugoslavia,32.6364993,-115.5228734
It Happened One Night , USA,34.0972557,-118.3221583
Kvinnorna kring Larsson , Sweden,59.32628369999999,18.1132093
Social Register , USA,40.7431559,-73.9795486
Zion: Canyon of Colour , USA,37.2982022,-113.0263005
Hail Columbia , USA,38.707982,-77.0861753
Undercover Men , Canada,43.7758018,-80.0687097
Death on the Diamond , USA,41.9484384,-87.6553327
One Exciting Adventure , USA,34.13811680000001,-118.3533783
The Trail Beyond , USA,37.6251062,-119.0849506
Glimpses of Erin , Ireland,53.3498053,-6.2603097
Liebe dumme Mama , Germany,48.065582,11.550787
Midnight Alibi , USA,34.1519315,-118.3365354
Salto in die Seligkeit , Austria,48.2081743,16.3738189
Granton Trawler , UK,55.982784,-3.233393
The Circus Clown , USA,34.0743787,-117.9944655
Four Frightened People , USA,21.3155434,-157.8615682
Hail Columbia , USA,40.7127753,-74.0059728
Irish Hearts ,Ireland,53.1423672,-7.692053599999999
The Fighting Trooper , USA,34.13,-116.88
Corazones en derrota , Mexico,20.5888184,-100.3898876
It's a Gift , USA,34.1155076,-118.7561452
Minä ja ministeri , Finland,60.16985569999999,24.9383791
Lily of Killarney , UK,51.455612,-0.31888
Stamboul Quest , USA,34.0160487,-118.4037798
The Iron Duke , UK,51.40664169999999,-0.4643616
