film,country,lat,long
En la tierra del sol , Spain,37.3890924,-5.9844589
Les Communications aériennes au Congo ,Democratic Republic Of Congo,-4.038333,21.758664
The Love of Sunya , USA,40.7127753,-74.0059728
The First Auto , USA,33.9533487,-117.3961564
The Isle of Sunken Gold , USA,34.170839,-118.0225668
The House Behind the Cedars , USA,37.2709704,-79.9414266
The Poor Nut , USA,32.2318851,-110.9501094
Promithefs desmotis , Greece,38.4823868,22.5009699
Broadway Nights , USA,40.7127753,-74.0059728
Lódz - miasto pracy , Poland,51.7592485,19.4559833
Baixant de la Font del Gat , Spain,41.6759954,2.7902289
Bajo las nieblas de Asturias , Spain,43.3123308,-5.0593809
Hans engelska fru , Sweden,59.32932349999999,18.0685808
Roaming 'Round the Caribbean ,Panama Canal,9.1438034,-79.7285161
En perfekt gentleman , France,49.860582,0.708557
The Flag: A Story Inspired by the Tradition of Betsy Ross , USA,34.0160487,-118.4037798
En perfekt gentleman , France,48.856614,2.3522219
Tiptoes , UK,51.455612,-0.31888
Uncle Tom's Cabin , USA,41.2033216,-77.1945247
Hollywood the Unusual , USA,34.1014167,-118.3365429
Knockout Reilly , USA,40.7568434,-73.9244921
The Callahans and the Murphys , USA,34.0160487,-118.4037798
L'outillage financier de notre Colonie ,Democratic Republic Of Congo,-4.038333,21.758664
Napoléon vu par Abel Gance , France,46.557334,5.02034
Werther , Germany,50.5589802,8.5081645
Al Hollywood madrileño , France,43.4831519,-1.558626
The Understanding Heart , USA,34.0160487,-118.4037798
The Call of the Sea ,Bermuda,32.3078,-64.7505
Putting Pants on Philip , USA,34.0211224,-118.3964665
Slide Kelly Slide , USA,34.0160487,-118.4037798
The Garden of Allah , Algeria,33.0996078,6.0785104
Florine la fleur du Valois , France,49.255061,3.0908159
The Chinese Parrot , USA,36.5322649,-116.9325408
Suomen armeija , Finland,60.9928787,24.4590244
Bajo las nieblas de Asturias , Spain,43.316032,-4.8460518
King of Sports , USA,42.3600825,-71.0588801
Wedding Bill$ , USA,34.0837186,-118.3209528
Bet zit in de penarie , Netherlands,51.4940309,3.8496815
Le lait concentré sucré ,France,46.227638,2.213749
Wolf Fangs , USA,43.8041334,-120.5542012
Smith's Pony , USA,37.7749295,-122.4194155
Florine la fleur du Valois , France,49.347129,2.90528
Elämän maantiellä , Finland,60.16985569999999,24.9383791
Ranger of the North , USA,37.6251062,-119.0849506
The Student Prince in Old Heidelberg , USA,34.1173429,-118.3753081
Campaña electoral con la presencia de Eligio Ayala ,Paraguay,-23.442503,-58.443832
La croix sur le rocher , France,48.726199,-3.985325
Metropolis , Germany,52.3870243,13.1201746
Escenas de trabajo en una fábrica de cerámica ,Mexico,23.634501,-102.552784
The Horse Trader , USA,36.5677116,-118.0898097
The Square Shooter , USA,36.5677116,-118.0898097
Zew morza , Poland,54.71804770000001,18.4086339
Las de Méndez , Spain,40.4167754,-3.7037902
Das war in Heidelberg in blauer Sommernacht , Germany,49.3987524,8.6724335
Hollywood the Unusual , USA,34.0928092,-118.3286614
El indio Yaqui , Mexico,27.4315828,-108.9985488
Ferrocarril sud-pacifico entre Guadalajara y Mazatlan , Mexico,20.6596988,-103.3496092
Suomen armeija , Finland,60.5693374,27.1878317
Policing the Plains , Canada,49.7216792,-113.4000408
Baixant de la Font del Gat , Spain,41.7433285,2.6276966
Stark Love , USA,35.6531943,-83.5070203
Bajo las nieblas de Asturias , Spain,43.0167739,-5.7710389
West Point II), USA,41.3918372,-73.9625033
Águilas de acero o los misterios de Tánger , Morocco,33.9715904,-6.8498129
Lovers? , USA,34.0160487,-118.4037798
The Patent Leather Kid , USA,34.1519315,-118.3365354
Man Power , USA,37.9829496,-120.3821724
L'homme à l'Hispano , France,43.492949,-1.474841
Grand Hotel...! , Germany,52.3875629,13.1028717
Kvet ze Sumavy , Czech Republic,50.0755381,14.4378005
The Second 100 Years , USA,34.0044986,-118.389211
Nevada , USA,38.8026097,-116.419389
The Lard Song , UK,51.465014,-0.155283
The Wrong Mr. Wright , USA,34.13811680000001,-118.3533783
The Lodger: A Story of the London Fog , UK,51.5465063,-0.1058058
Napoléon vu par Abel Gance , France,41.919818,8.738321
Uncle Tom's Cabin , USA,31.5604442,-91.40317100000001
Underworld , USA,34.0837186,-118.3209528
Husbands for Rent , USA,34.1519315,-118.3365354
Federales y unitarios ,Argentina,-38.416097,-63.61667199999999
