film,country,lat,long
Colombo et ses environs , Sri Lanka,6.9270786,79.861243
The Heart of a Race Tout , USA,34.1075087,-118.2659521
École de dentellière , Belgium,51.0543422,3.7174243
Une école en Nouvelle Guinée ,New Guinea,-5.0122202,141.3470159
La danse à travers le monde , France,48.2020471,-2.9326435
The Mountaineer's Honor , USA,41.4673153,-74.5937718
The Honor of Thieves , USA,40.7345108,-74.0061781
Sleepy Jim , USA,41.9721371,-87.66376269999999
Antwerpen en Oostende , Belgium,51.21543,2.928656
Une promenade dans les gorges du Tarn , France,44.2302419,3.2342
Course de taureaux à Nîmes , France,43.836699,4.360054
Livet i Nordsiam ,Thailand,15.870032,100.992541
A Case of Seltzer , USA,41.8781136,-87.6297982
The Dog and the Sausage , USA,41.9721371,-87.66376269999999
The Jilt , USA,40.8162123,-73.9620394
The Ranchman's Rival , USA,39.755543,-105.2210997
Oldtidens Ægypten ,Egypt,26.820553,30.802498
Her First Biscuits , USA,40.8509333,-73.9701381
The Heart of a Race Tout , USA,33.9873539,-118.4553028
Fêtes de Jeanne d'Arc à Orléans , France,47.902964,1.909251
L'élite de la cavalerie russe , Russia,55.755826,37.6172999
Les bords du Gange , India,27.4036401,83.0319706
Kiev pittoresque , Ukraine,50.4501,30.5234
Barnet som Velgører , Denmark,55.6760968,12.5683372
They Would Elope , USA,40.8690101,-74.20822860000001
Tender Hearts , USA,40.8509333,-73.9701381
The Indian Trailer , USA,39.755543,-105.2210997
The Road Agents , USA,32.6926512,-114.6276916
Biarritz pittoresque , France,43.4831519,-1.558626
Circuit européen d'aviation - étappe Liège-Spa-Liège , Belgium,50.49243,5.86432
The Bull Fight , Mexico,19.4326077,-99.133208
Landing of Com. Robert E. Peary the Discovery of the North Pole at Sydney Nova Scotia , Canada,46.1367899,-60.19422399999999
M. Paulham at Brooklands , UK,51.3716269,-0.457904
Blackpool Aviation Week , UK,53.8175053,-3.0356748
A Mexican's Gratitude , USA,39.6535988,-105.1910996
Le thé: culture récolte préparation industrielle ,Sri Lanka,7.873053999999999,80.77179699999999
India: Panorama of Benares from the River Ganges , India,25.3176452,82.9739144
La journée d'une Parisienne à Venise , Italy,45.4408474,12.3155151
The Awakening , USA,40.8270448,-73.97569399999999
Midnight Disturbance , USA,41.9721371,-87.66376269999999
Les ruines de Timgad , Algeria,35.4995081,6.5143087
A Trap for Santa Claus , USA,40.8509333,-73.9701381
Incendio del pozo petrolero de Dos Bocas Veracruz , Mexico,19.0827799,-96.1474999
Visite au jardin zoologique de Londres , UK,51.5073509,-0.1277583
Constantinople pittoresque , Turkey,41.0082376,28.9783589
Fabrique de câbles marins à Howrah: Calcutta , India,22.5957689,88.26363940000002
Código de Rodolfo Gaona en Puebla , Mexico,19.0414398,-98.2062727
The Peachbasket Hat , USA,40.8509333,-73.9701381
Zeppelin III in Berlin am 29.8.1909 , Germany,52.52000659999999,13.404954
Industrie de la résine dans les Landes , France,43.9412045,-0.7532808999999999
Was Justice Served? , USA,40.8928771,-73.9726381
Match de boxe à Roubaix , France,50.6927049,3.177847
The Death Disc: A Story of the Cromwellian Period , USA,40.86426650000001,-73.96208229999999
The Cricket on the Hearth , USA,40.8509333,-73.9701381
Eradicating Aunty , USA,40.8509333,-73.9701381
Le conscrit de 1809 , France,43.5939088,4.4689834
Al Sr. Bermudez no le gustan los agentes ,Mexico,23.634501,-102.552784
Inauguration du monument de Wissembourg , France,49.036858,7.944540000000001
The Son's Return , USA,40.86426650000001,-73.96208229999999
Making It Pleasant for Him , USA,34.1075087,-118.2659521
Exercices des troupes soudanaises dans le Sahara , Africa,23.4162027,25.66283
Distraction et sport à Batavia , Indonesia,-6.17511,106.8650395
Judgment , USA,39.755543,-105.2210997
Autour des grands lacs d'Afrique ,Africa,-8.783195,34.508523
La danse à travers le monde ,Spain,40.46366700000001,-3.74922
Vue de Lodz et de son industrie , Poland,51.7592485,19.4559833
Schaffouse , Switzerland,47.7009364,8.568004
The Best Man Wins , USA,39.755543,-105.2210997
The Mended Lute , USA,41.4673153,-74.5937718
Skilda tiders danser , Sweden,59.304809,18.1089741
Et budskab til Napoleon paa Elba , Sweden,58.7,14.4
Mrs. Jones Entertains , USA,40.8527649,-73.9724901
A Baby's Shoe , USA,40.7828647,-73.9653551
Taiwan jikkyou shoukai ,Taiwan,23.69781,120.960515
