film,country,lat,long
"Amándote II"  {(#1.42)}, Argentina,-34.6036844,-58.3815591
"Beverly Hills 90210"  {And Don't Forget to Give Me Back My Black T-Shirt (#10.23)}, USA,34.1815714,-118.4598437
"Atreverse"  {Todos estamos enamorados (#1.29)}, Argentina,-34.6036844,-58.3815591
"Amándote II"  {(#1.95)}, Argentina,-34.6036844,-58.3815591
"Albert Einstein" , Germany,52.3905689,13.0644729
"AMA U.S. Motocross Nationals" , USA,29.6516344,-82.32482619999999
"Beverly Hills 90210"  {All That Jazz (#7.28)}, USA,34.1815714,-118.4598437
"Amándote II"  {(#1.124)}, Argentina,-34.6036844,-58.3815591
"Amándote II"  {(#1.55)}, Argentina,-34.6036844,-58.3815591
"Baseball Tonight" , USA,41.64796339999999,-72.9035055
"Beverly Hills 90210"  {A Presumption of Innocence (#3.11)}, USA,34.1815714,-118.4598437
"Amándote II"  {(#1.28)}, Argentina,-34.6036844,-58.3815591
"AMA United States Motocross Nationals" , USA,29.6516344,-82.32482619999999
"Beverly Hills 90210" , USA,34.1260381,-118.2141545
"Beverly Hills 90210"  {A Ripe Young Age (#7.22)}, USA,34.1815714,-118.4598437
"Amándote II"  {(#1.99)}, Argentina,-34.6036844,-58.3815591
"Amándote II"  {(#1.39)}, Argentina,-34.6036844,-58.3815591
"Atreverse"  {Pequeñas vidas pequeñas muertes (#1.27)}, Argentina,-34.6036844,-58.3815591
"Basta para mí"  {(#1.2)}, Argentina,-34.6036844,-58.3815591
"A Taste of Louisiana with Chef John Folse & Co."  {Pepper Festival (#8.5)}, USA,30.1231441,-91.8294817
"Beverly Hills 90210"  {A Clean Slate (#5.3)}, USA,34.1260381,-118.2141545
"Beverly Hills 90210"  {April Is the Cruelest Month (#1.18)}, USA,33.8310682,-118.3212301
"Barend en Van Dorp"  {(1999-03-31)}, Netherlands,52.3143713,4.9419641
"A Taste of Louisiana with Chef John Folse & Co."  {Layton Castle (#6.10)}, USA,32.4911833,-92.1130484
"A Taste of Louisiana with Chef John Folse & Co."  {Sugarcane Festival (#7.11)}, USA,30.0035365,-91.81872849999999
"Alleyn Mysteries" , UK,50.66301000000001,-4.750660000000001
"Beverly Hills 90210" , USA,34.1909782,-118.117617
"A Taste of Louisiana with Chef John Folse & Co."  {Melrose Plantation (#6.1)}, USA,31.5997975,-92.9668075
"Amándote II"  {(#1.30)}, Argentina,-34.6036844,-58.3815591
"Are You Afraid of the Dark?"  {The Tale of the Phantom Cab (#1.1)}, Canada,45.5016889,-73.567256
"Amándote II"  {(#1.90)}, Argentina,-34.6036844,-58.3815591
"Are You Afraid of the Dark?"  {The Tale of a Door Unlocked (#5.12)}, Canada,42.3149367,-83.03636329999999
"Beverly Hills 90210"  {A Night to Remember (#3.27)}, USA,34.1815714,-118.4598437
"8:15 from Manchester" , UK,54.0446949,-2.7977852
"Amándote II" , Argentina,-34.6036844,-58.3815591
"Angyalbörben" , Hungary,47.80919919999999,19.013878
"Atreverse"  {Gracias por la ayuda (#2.22)}, Argentina,-34.6036844,-58.3815591
"Atreverse"  {Sobrevivientes (#1.8)}, Argentina,-34.6036844,-58.3815591
"Amándote II"  {(#1.146)}, Argentina,-34.6036844,-58.3815591
"Amándote II"  {(#1.61)}, Argentina,-34.6036844,-58.3815591
"Atreverse"  {De mis amores con Alain Delon (#1.18)}, Argentina,-34.6036844,-58.3815591
"Atreverse"  {Padres hijos amantes (#1.19)}, Argentina,-34.6036844,-58.3815591
"Basta para mí"  {(#1.1)}, Argentina,-34.6036844,-58.3815591
"Atreverse"  {Otros paraísos (#1.11)}, Argentina,-34.6036844,-58.3815591
"Amándote II"  {(#1.129)}, Argentina,-34.6036844,-58.3815591
"Are You Afraid of the Dark?"  {The Tale of Laughing in the Dark (#1.2)}, Canada,45.5016889,-73.567256
"12 steden 13 ongelukken"  {Lasergun (Castricum)}, Netherlands,52.5452585,4.6727354
"Amándote II"  {(#1.1)}, Argentina,-34.6036844,-58.3815591
"Amándote II"  {(#1.33)}, Argentina,-34.6036844,-58.3815591
"Beverly Hills 90210"  {A Competitive Edge (#2.20)}, USA,34.1435759,-118.3863002
"Atreverse"  {Vamos a galopar (#1.7)}, Argentina,-34.6036844,-58.3815591
"Beverly Hills 90210"  {Baby You Can Drive My Car (#10.8)}, USA,34.1290452,-118.1145242
