film,country,lat,long
"Blue Heelers"  {Broken Dreams (#9.17)}, Australia,-37.8350425,144.9754427
"Blue Heelers"  {Fowl Play (#8.13)}, Australia,-37.8350425,144.9754427
"Cardiac Arrest"  {The Holy Triad (#3.10)}, UK,55.8872631,-4.279682999999999
"Blue Heelers" , Australia,-37.81580599999999,144.9455975
"Bellamy's Singapore" ,Singapore,1.352083,103.819836
"All You Need Is Love" , Portugal,38.7222524,-9.1393366
"America's Castles"  {Industrial Barons}, USA,43.0389025,-87.9064736
"Bella Block"  {Auf der Jagd (#1.5)}, Germany,52.6367036,9.8450766
"Blue Heelers"  {The Last Jar (#9.27)}, Australia,-37.8350425,144.9754427
"Blue Heelers"  {Losing the Road (#10.37)}, Australia,-37.8350425,144.9754427
"A Parliament of Souls" , USA,41.8732501,-87.6244949
"Blue Heelers"  {Paranoia: Part 1 (#2.22)}, Australia,-37.8360799,144.8401227
"America's Castles"  {Castles on the Bay}, USA,37.3541079,-121.9552356
"Arnau" , Spain,42.4459925,1.7870551
"Bella Block"  {Die Kommissarin (#1.1)}, Germany,53.5510846,9.9936819
"Blue Heelers"  {Flushed (#9.11)}, Australia,-37.8350425,144.9754427
"All-American Girl"  {The Apartment (#1.14)}, USA,34.156207,-118.325189
"Blue Heelers"  {Playing with Fire (#10.20)}, Australia,-37.8350425,144.9754427
"37 Grad"  {Immer gut drauf - Ohne Lächeln kein Job}, Germany,54.0924406,12.0991466
"Bella Block"  {Der Fahrgast und das Mädchen (#1.31)}, Germany,53.5510846,9.9936819
"Blue Heelers"  {The Best Man (#9.20)}, Australia,-37.8350425,144.9754427
"Blue Heelers"  {Cruel Reality (#2.3)}, Australia,-37.9,144.664
"Blue Heelers" , Australia,-37.058136,144.2185006
"Cardiac Arrest"  {Running on Vapours (#2.7)}, UK,55.8872631,-4.279682999999999
"Bassie en Adriaan en de reis vol verrassingen" , USA,36.1699412,-115.1398296
"Blue Heelers"  {The Ties That Bind (#10.17)}, Australia,-37.8350425,144.9754427
"Blue Heelers"  {Family Matters (#1.41)}, Australia,-37.9,144.664
"Blue Heelers"  {Protected Species (#2.10)}, Australia,-37.8360799,144.8401227
"Bella Block"  {Das Schweigen der Kommissarin Teil 2 (#1.27)}, Germany,53.5510846,9.9936819
"Blue Heelers"  {Some Days (#9.39)}, Australia,-37.8350425,144.9754427
"Blue Heelers"  {Dream On (#10.16)}, Australia,-37.8350425,144.9754427
"Blue Heelers"  {All You Need Is Love (#9.41)}, Australia,-37.8350425,144.9754427
"Burke's Law" , USA,34.1477849,-118.1445155
"Cash in Hand" , UK,51.059771,-1.310142
"Big Girl's Blouse" , Australia,-37.8136276,144.9630576
"Chicago Hope"  {Absent Without Leave (#4.23)}, USA,34.05179,-118.4125106
"Bella Block"  {Falsche Liebe (#1.25)}, Germany,53.5510846,9.9936819
"Arnau" , Spain,41.291389,1.875
"37 Grad"  {Liebesgrüße aus Russland - Eine Braut aus dem Katalog (#1.897)}, Germany,51.43323669999999,7.661593799999999
"Blue Heelers"  {Falling: Part 1 (#8.18)}, Australia,-37.8350425,144.9754427
"Blue Heelers"  {Where There's a Will (#10.13)}, Australia,-37.8350425,144.9754427
"A Dark Adapted Eye" , UK,52.4086596,1.5957922
"Bob Navarro's Journal" , USA,34.0522342,-118.2436849
"All-American Girl"  {Exile on Market Street (#1.9)}, USA,34.156207,-118.325189
"Blue Heelers"  {The Blame Game: Part 1 (#8.1)}, Australia,-37.8350425,144.9754427
"37 Grad"  {Mord im Paradies (#1.836)}, Germany,49.79130439999999,9.9533548
"Blue Heelers"  {With Prejudice (#2.21)}, Australia,-37.9304649,144.7549353
"Chicago Hope"  {All in the Family (#4.10)}, USA,34.05179,-118.4125106
"Blue Heelers"  {Fooling Around (#8.14)}, Australia,-37.8350425,144.9754427
"CNN Talkback Live" , USA,33.7489954,-84.3879824
"Blue Heelers"  {An Inspector Calls (#8.24)}, Australia,-37.8350425,144.9754427
"Blue Heelers"  {The Manly Art (#8.17)}, Australia,-37.8350425,144.9754427
"Blue Heelers"  {Role Model (#8.35)}, Australia,-37.8350425,144.9754427
"America's Castles"  {Gardens and Galleries}, USA,34.121397,-118.1064585
"Arnau" , Spain,41.3842736,2.1772369
"Bella Block"  {Weisse Nächte (#1.23)}, Germany,53.5510846,9.9936819
"Blue Heelers"  {The Old School Tie (#2.13)}, Australia,-37.8360799,144.8401227
"A Dark Adapted Eye" , UK,52.096467,1.310245
"Blue Heelers"  {Buddies (#9.15)}, Australia,-37.8350425,144.9754427
