film,country,lat,long
"20/20"  {(2005-04-29)},USA,37.09024,-95.712891
"Amor de Perdição: Memórias de uma Família" , Portugal,41.1579438,-8.629105299999999
"All Creatures Great and Small" , UK,54.31687489999999,-2.2053391
"20/20"  {(2005-06-03)},USA,37.09024,-95.712891
"20/20"  {(2012-02-03)},USA,37.09024,-95.712891
"All Creatures Great and Small" , UK,54.3148062,-2.081089
"20/20"  {(2009-10-16)},USA,37.09024,-95.712891
"20/20"  {(2000-11-06)},USA,37.09024,-95.712891
"20/20"  {Hollywood High: Celebrity Addiction},USA,37.09024,-95.712891
"All-Star Family Feud Special"  {Special #7: Ropers vs. Angie; Waltons vs. Dukes of Hazzard}, USA,34.1035136,-118.280568
"20/20"  {What the Camera Didn't See (#39.28)},USA,37.09024,-95.712891
"All Creatures Great and Small" , UK,54.0147507,-1.4738178
"20/20"  {Stalked! (#35.5)},USA,37.09024,-95.712891
"20/20"  {Blurred Lines},USA,37.09024,-95.712891
"20/20"  {Dying to Be Famous: The Versace Murders (#40.45)},Spain,40.46366700000001,-3.74922
"20/20"  {(1980-11-26)},USA,37.09024,-95.712891
"20/20"  {Stranger Than Fiction},USA,37.09024,-95.712891
"20/20"  {(2004-10-01)},USA,37.09024,-95.712891
"20/20"  {A Dangerous Intersection (#39.25)},USA,37.09024,-95.712891
"B.J. and the Bear" , USA,34.13811680000001,-118.3533783
"20/20"  {(2006-11)},USA,37.09024,-95.712891
"An Englishman's Castle"  {(#1.2)}, UK,52.3555177,-1.1743197
"20/20"  {(2010-09-24)},USA,37.09024,-95.712891
"20/20"  {Killer Moms?},USA,37.09024,-95.712891
"20/20"  {Bad Romance},USA,37.09024,-95.712891
"20/20"  {Haywire},USA,37.09024,-95.712891
"20/20"  {(2014-01-24)},USA,37.09024,-95.712891
"20/20"  {Letters from the Grave (#33.4)},USA,37.09024,-95.712891
"20/20"  {Two's Company Three's a Crowd (#36.53)},USA,37.09024,-95.712891
"20/20"  {(2009-12-18)},USA,37.09024,-95.712891
"20/20"  {(2005-08-26)},USA,37.09024,-95.712891
"20/20"  {The Church of Scientology},USA,37.09024,-95.712891
"20/20"  {Love Me Love Me Not},USA,37.09024,-95.712891
"20/20"  {Behind Closed Doors},USA,37.09024,-95.712891
"20/20"  {(2007-05-18)},USA,37.09024,-95.712891
"20/20"  {Classroom Confidential (#35.4)},USA,37.09024,-95.712891
"20/20"  {Mystery in the Mansion},USA,37.09024,-95.712891
"Alternative Views" , USA,30.267153,-97.7430608
"20/20"  {(2010-08-20)},USA,37.09024,-95.712891
"20/20"  {(2013-03-02)},USA,37.09024,-95.712891
"20/20"  {FLDS: A House Divided (#39.27)},USA,37.09024,-95.712891
"20/20"  {Teen Confidential},USA,37.09024,-95.712891
"20/20"  {Love Interrupted: The Diane and Alan Johnson Murders},USA,37.09024,-95.712891
"20/20"  {To Bring Her Children Home},USA,37.09024,-95.712891
"20/20"  {Women in the Shadows},USA,37.09024,-95.712891
"20/20"  {Killer Looks 1},USA,37.09024,-95.712891
"All Creatures Great and Small"  {The Female of the Species (#5.10)}, UK,54.3059035,-1.7182219
"All Creatures Great and Small" , UK,54.4499645,-2.0343258
"20/20"  {Mugus and Master-Nigerian Scam},USA,37.09024,-95.712891
"20/20"  {(2010-04-30)},USA,37.09024,-95.712891
