film,country,lat,long
"#VanLifeAttila"  {Pussy vs Problems (#2.6)}, Canada,49.2837626,-122.7932065
"#VanLifeAttila"  {Working for Free (#2.8)}, Canada,51.1783629,-115.5707694
"Aftermath"  {Whispers of Immortality (#1.13)}, Canada,49.1041779,-122.6603519
"11.22.63"  {Other Voices Other Rooms (#1.3)}, Canada,43.25877209999999,-79.8422326
"A Garota da Moto"  {Trampo-Roça (#1.2)}, Brazil,-23.5298784,-46.6551207
"2016 Presidential Debates"  {(#1.1)}, USA,40.716792,-73.5994041
"#VanLifeAttila"  {#CookingWithTheHun(bacon turkey) (#3.14)}, Canada,53.0859739,-121.6244178
"700 Club Asia the Margareth Binalla Story" , Philippines,14.5995124,120.9842195
"A Kings Life" , USA,40.7127753,-74.0059728
"A Garota da Moto"  {Desaparecido (#1.5)}, Brazil,-23.5505199,-46.63330939999999
"A Garota da Moto"  {Armadilha (#1.23)}, Brazil,-23.5505199,-46.63330939999999
"60 Days In"  {Unusual Suspects (#1.1)}, USA,38.2777583,-85.7368413
"A Garota da Moto"  {Uma Garota Chamada Fang (#1.10)}, Brazil,-23.5505199,-46.63330939999999
"50 Ways to Kill Your Mommy" , USA,62.4113634,-149.0729714
"A Garota da Moto"  {Modelo (#1.7)}, Brazil,-23.5287699,-46.6533477
"A Garota da Moto"  {Confronto (#1.26)}, Brazil,-23.5505199,-46.63330939999999
"11.22.63" ,Canada,56.130366,-106.346771
"2091"  {La Pieza que Falta (#1.11)}, Colombia,4.710988599999999,-74.072092
"#VanLifeAttila"  {First Audition in 5 Years (#4.10)}, Canada,49.1665898,-123.133569
"#VanLifeAttila"  {"Over" a Film by Attila (#3.31)}, Canada,53.0859739,-121.6244178
"Abandoned"  {Newfoundland Coast (#1.2)}, Canada,47.619656,-58.63224599999999
"Abandoned"  {St Louis Schools (#1.3)}, USA,38.6270025,-90.19940419999999
"50 Ways to Kill Your Mommy" , USA,27.6648274,-81.5157535
"A Garota da Moto"  {Viral (#1.13)}, Brazil,-23.5505199,-46.63330939999999
"#KillTorrey" , USA,34.1808392,-118.3089661
"#VanLifeAttila"  {Dr. Joseph Park (#3.2)}, Canada,53.0703513,-121.5137657
"2016 World Series"  {Game 3 (#1.3)}, USA,41.9484384,-87.6553327
"Abandoned Tracks"  {Central and St James Stations (#1.2)}, Australia,-33.8831733,151.2069512
"#VanLifeAttila"  {Painful Arrival: PART 2 (#2.13)}, Canada,53.0703513,-121.5137657
"#VanLifeAttila"  {The Butler Did It (#3.1)}, Canada,53.0703513,-121.5137657
"60 Days In"  {Aftermath (#1.13)}, USA,38.2777583,-85.7368413
"11.22.63"  {Happy Birthday Lee Harvey Oswald (#1.6)}, Canada,43.9770315,-78.61731069999999
"11.22.63"  {The Rabbit Hole (#1.1)}, USA,32.7743895,-96.8002849
"Abandoned"  {St Louis Schools (#1.3)}, USA,38.5774854,-90.2427908
"A Garota da Moto"  {A Fuga (#1.1)}, Brazil,-23.5298784,-46.6551207
"A Place Among the Undead" , USA,29.95106579999999,-90.0715323
"A Garota da Moto"  {Contra-Ataque (#1.20)}, Brazil,-23.5287699,-46.6533477
"Abandoned"  {Nuclear Waste (#1.5)}, USA,45.9931636,-123.9226385
"64/8"  {Totally Sarah (#1.1)}, USA,33.848056,-84.193218
"#VanLifeAttila"  {Food Rehearsals Food (#3.4)}, Canada,53.0859739,-121.6244178
"#VanLifeAttila"  {The Picnic Table (#3.9)}, Canada,53.0859739,-121.6244178
"Aftermath"  {What the Thunder Said (#1.7)}, Canada,49.2827291,-123.1207375
"A Garota da Moto"  {Sindicato do Crime (#1.4)}, Brazil,-23.5287699,-46.6533477
"A Garota da Moto"  {Sequestro (#1.17)}, Brazil,-23.5298784,-46.6551207
"A Garota da Moto"  {Pizza (#1.6)}, Brazil,-23.5287699,-46.6533477
"#VanLifeAttila"  {First Audition in 5 Years (#4.10)}, Canada,49.2827291,-123.1207375
"#Fuga" , Brazil,-23.0003709,-43.36589499999999
"#VanLifeAttila"  {God Is a Copout (#2.3)}, Canada,49.3829931,-121.4424752
"#SmurTv" , USA,35.2270869,-80.8431267
"Afrimericans" , USA,40.7127753,-74.0059728
"A Day in the Life" , USA,34.0522342,-118.2436849
"50 Yard Game Films" , USA,40.2170534,-74.7429384
"A Drivers' Dream" , Canada,49.2827291,-123.1207375
"A Garota da Moto"  {Fora de Si (#1.21)}, Brazil,-23.5287699,-46.6533477
"A Garota da Moto"  {Fugu (#1.16)}, Brazil,-23.5298784,-46.6551207
"A Garota da Moto"  {Confronto (#1.26)}, Brazil,-23.5287699,-46.6533477
"Abandoned Tracks"  {Central and St James Stations (#1.2)}, Australia,-33.89333999999999,151.20461
"Aftermath"  {In Our Empty Rooms (#1.3)}, Canada,49.2827291,-123.1207375
"19.43" , France,50.01231,2.197293
"A Garota da Moto"  {A Gata e o Rato (#1.22)}, Brazil,-23.5287699,-46.6533477
"11.22.63"  {The Rabbit Hole (#1.1)}, Canada,43.973766,-78.78359999999999
"2091"  {Bienvenido a Casa (#1.8)}, Colombia,3.2323761,-75.16879399999999
"2091"  {Control de Daños (#1.9)}, Colombia,3.2323761,-75.16879399999999
"A Garota da Moto"  {Trampo-Roça (#1.2)}, Brazil,-23.5295781,-46.6545922
"11.22.63" , USA,32.7766642,-96.79698789999999
"#VanLifeAttila"  {Job 6 (#4.14)}, Canada,49.3199816,-123.0724139
"12:07" , USA,33.9459459,-118.3672417
"A Place Among the Undead" , USA,34.3916641,-118.542586
"#VanLifeAttila"  {Dr. Joseph Park (#3.2)}, Canada,53.0859739,-121.6244178
"A Garota da Moto"  {Ninguém É O Que Parece (#1.12)}, Brazil,-23.5295781,-46.6545922
"A Garota da Moto"  {Pizza (#1.6)}, Brazil,-23.5298784,-46.6551207
"24K Orange"  {Citizens Academy (#1.1)}, USA,33.5236744,-117.7149438
"#VanLifeAttila"  {Novel Reading: My Memoirs (#2.14)}, Hungary,47.497912,19.040235
"2091"  {Expansión (#1.12)}, Colombia,4.710988599999999,-74.072092
"Aftermath"  {Now That We Talk of Dying (#1.12)}, Canada,49.2827291,-123.1207375
"11.22.63" , Canada,43.2557206,-79.8711024
"11.22.63"  {The Truth (#1.5)}, Canada,43.2854723,-80.4507835
"A Garota da Moto"  {Nico Sumiu (#1.25)}, Brazil,-23.5298784,-46.6551207
"24K Orange"  {Citizens Academy (#1.1)}, USA,33.6188829,-117.9298493
"#VanLifeAttila"  {You Brought 'Er You Lick 'Er (#4.9)}, Canada,49.1665898,-123.133569
"19.43" , France,49.894067,2.295753
"64/8" , USA,33.7489954,-84.3879824
"About That Life" , USA,40.7127753,-74.0059728
"#VanLifeAttila"  {The Butler Did It (#3.1)}, Canada,53.0859739,-121.6244178
"A Garota da Moto"  {Sequestro (#1.17)}, Brazil,-23.5505199,-46.63330939999999
"60 Days In"  {Bed and Baggage (#2.12)}, USA,38.2777583,-85.7368413
"A Garota da Moto"  {Avec Plaisir (#1.3)}, Brazil,-23.5287699,-46.6533477
"A Garota da Moto"  {Contra-Ataque (#1.20)}, Brazil,-23.5295781,-46.6545922
"2016 Stanley Cup Finals"  {Game 2 (#1.2)}, USA,40.4395932,-79.9893378
"#VanLifeAttila"  {Live Finale (#4.28)}, Canada,49.2827291,-123.1207375
"2016 World Series" , USA,41.496211,-81.6852289
"A Garota da Moto"  {Fora de Si (#1.21)}, Brazil,-23.5295781,-46.6545922
"2016 Under-17 Women's NTC Invitational" , USA,39.12791199999999,-94.80414390000001
"A Garota da Moto"  {A Morte Planejada (#1.19)}, Brazil,-23.5505199,-46.63330939999999
"8 Steps to Buying" , USA,34.0522342,-118.2436849
