film,country,lat,long
El crucero Baleares , Spain,37.6256827,-0.9965839
Sergeant York , USA,35.5174913,-86.5804473
Sign of the Wolf , USA,34.2311611,-116.9412714
How Green Was My Valley , USA,34.0979551,-118.7314142
Gangs of Sonora , USA,34.275888,-118.609011
O Pai Tirano , Portugal,38.7671823,-9.1557078
Target for Tonight , UK,51.628611,-0.7482289999999999
They Died with Their Boots On , USA,34.1519315,-118.3365354
Santiago y el camino de los peregrinos , Spain,43.0091774,-1.31951
King of the Texas Rangers , USA,34.2318594,-118.5214258
Islas de Gran Canaria , Spain,28.2915637,-16.6291304
Snapphanar , Sweden,56.2378773,14.2161662
Week-End in Havana ,Cuba,21.521757,-77.781167
Holiday Greetings 1941 , USA,34.0160487,-118.4037798
Thumbs Up Texas! , USA,29.3013479,-94.7976958
I paradis... , Sweden,59.0581586,18.4005543
Sonntagskinder , Austria,47.1140887,13.132661
Glimpses of Kentucky , USA,37.80741,-85.453969
Citizen Kane , USA,40.789142,-73.13496099999999
How Green Was My Valley , USA,34.1679891,-118.5993996
Meet the Stars #5: Hollywood Meets the Navy , USA,32.6848356,-117.12999
Kannapolis N.C. , USA,35.4873613,-80.6217341
Rawhide Rangers , USA,34.275888,-118.609011
Yosemite the Magnificent , USA,37.8651011,-119.5383294
Forty Boys and a Song , USA,39.53975,-119.7589421
Glimpses of Kentucky , USA,36.7005484,-85.87324819999999
King of the Texas Rangers , USA,33.7700504,-118.1937395
Pedro soll hängen , Germany,52.52000659999999,13.404954
Gangs of Sonora , USA,34.3916641,-118.542586
Robot Wrecks , USA,34.0160487,-118.4037798
Belle Starr , USA,34.3333332,-118.6009211
Soliga Solberg , Sweden,59.32704259999999,18.1037456
Embrujo , Argentina,-34.6036844,-58.3815591
Söhne und Töchter der Welt , China,31.2303904,121.4737021
Buck Privates , USA,34.1303078,-118.3144236
Sundown , USA,34.8963194,-107.5823086
Riders of Death Valley , USA,35.3730834,-117.991029
Sergeant York , USA,34.1475474,-118.3390296
Sonntagskinder , Germany,47.4916945,11.0954984
The Wolf Man , USA,34.13811680000001,-118.3533783
The Texas Marshal , USA,34.3836849,-118.5116012
The Ghost Train , UK,51.5052027,-0.2244752
